【 文献号 】1-387【原文出处】中国软科学【原刊地名】京【原刊期号】199612【原刊页号】70-74【分 类 号】F102【分 类 名】劳动经济与人力资源管理【 作  者 】农业部农村经济研究中心课题组【复印期号】199702【 标  题 】农村劳动力外出就业对农民、农业及输出地的影响与对策【 正  文 】    引言    ９０年代以来，农村劳动力大规模跨城乡流动，成为国内外普遍关注的现象之一。
0	 ATT	 6	 ﻿	 v
0	 ADV	 6	 首先	 c
1	 WP	 0	 ，	 wp
2	 SBV	 6	 农业	 n
3	 LAD	 5	 和	 c
4	 ATT	 5	 农村	 n
5	 COO	 2	 经济	 n
6	 HED	 -1	 发展	 v
7	 CMP	 6	 到	 v
8	 ATT	 11	 目前	 nt
9	 ATT	 10	 这	 r
10	 ATT	 11	 一	 m
11	 POB	 7	 阶段	 n
12	 WP	 6	 ，	 wp
13	 ADV	 14	 单纯	 a
14	 SBV	 15	 依靠	 n
15	 COO	 6	 增加	 v
16	 ATT	 18	 农产品	 n
17	 ATT	 18	 供给	 v
18	 VOB	 15	 总量	 n
19	 LAD	 20	 和	 c
20	 COO	 15	 提高	 v
21	 ATT	 22	 农产品	 n
22	 VOB	 20	 价格	 n
23	 WP	 15	 ，	 wp
24	 ADV	 26	 已	 d
25	 ADV	 26	 不	 d
26	 ADV	 27	 能	 v
27	 COO	 15	 支持	 v
28	 ATT	 29	 农民	 n
29	 ATT	 32	 收入	 n
30	 RAD	 29	 的	 u
31	 ADV	 32	 继续	 v
32	 VOB	 27	 增长	 v
33	 WP	 27	 ，	 wp
34	 ADV	 36	 也	 d
35	 ADV	 36	 难以	 d
36	 COO	 27	 解决	 v
37	 SBV	 38	 农业	 n
38	 ATT	 42	 发展	 v
39	 ATT	 40	 内在	 b
40	 VOB	 38	 动力	 n
41	 ATT	 42	 不足	 a
42	 VOB	 36	 问题	 n
43	 WP	 6	 。	 wp

而唯有加速劳动力的转移，才能有效提高农业比较效益，从而解决农业发展动力问题，才能提高农业生产率，支持农民收入的继续增长。
0	 ADV	 1	 而	 c
1	 ADV	 5	 唯有	 v
2	 ADV	 5	 加速	 v
3	 VOB	 2	 劳动力	 n
4	 RAD	 2	 的	 u
5	 HED	 -1	 转移	 v
6	 WP	 5	 ，	 wp
7	 ADV	 8	 才	 c
8	 ADV	 10	 能	 v
9	 ADV	 10	 有效	 a
10	 SBV	 32	 提高	 v
11	 VOB	 10	 农业	 n
12	 COO	 10	 比较	 v
13	 VOB	 12	 效益	 n
14	 WP	 10	 ，	 wp
15	 ADV	 16	 从而	 c
16	 COO	 10	 解决	 v
17	 SBV	 18	 农业	 n
18	 ATT	 20	 发展	 v
19	 VOB	 18	 动力	 n
20	 VOB	 16	 问题	 n
21	 WP	 10	 ，	 wp
22	 ADV	 24	 才	 c
23	 ADV	 24	 能	 v
24	 COO	 10	 提高	 v
25	 ATT	 26	 农业	 n
26	 VOB	 24	 生产率	 n
27	 WP	 10	 ，	 wp
28	 COO	 10	 支持	 v
29	 ATT	 30	 农民	 n
30	 VOB	 28	 收入	 n
31	 RAD	 10	 的	 u
32	 COO	 5	 继续	 v
33	 VOB	 32	 增长	 v
34	 WP	 5	 。	 wp

其次，城市化严重滞后成为国民经济发展的主要制约因素。
0	 ADV	 5	 其次	 c
1	 WP	 0	 ，	 wp
2	 SBV	 4	 城市化	 v
3	 ADV	 4	 严重	 a
4	 SBV	 5	 滞后	 v
5	 HED	 -1	 成为	 v
6	 SBV	 7	 国民经济	 n
7	 ATT	 11	 发展	 v
8	 RAD	 7	 的	 u
9	 ATT	 11	 主要	 b
10	 ATT	 11	 制约	 v
11	 VOB	 5	 因素	 n
12	 WP	 5	 。	 wp

到１９９４年，中国的城市化率为２８．６％，不仅远低于４２％的世界平均水平，就是比同等人均ＧＮＰ国家尚低８．２个百分点。
0	 ADV	 6	 到	 p
1	 POB	 0	 １９９４年	 nt
2	 WP	 0	 ，	 wp
3	 ATT	 5	 中国	 ns
4	 RAD	 3	 的	 u
5	 SBV	 6	 城市化率	 n
6	 HED	 -1	 为	 v
7	 VOB	 6	 ２８．６％	 m
8	 WP	 6	 ，	 wp
9	 ADV	 11	 不仅	 c
10	 ADV	 11	 远	 a
11	 COO	 6	 低于	 v
12	 ATT	 16	 ４２％	 m
13	 RAD	 12	 的	 u
14	 ATT	 16	 世界	 n
15	 ATT	 16	 平均	 a
16	 VOB	 11	 水平	 n
17	 WP	 6	 ，	 wp
18	 ADV	 19	 就	 d
19	 COO	 6	 是	 v
20	 ADV	 26	 比	 p
21	 ATT	 24	 同等	 b
22	 ATT	 24	 人均	 j
23	 ATT	 24	 ＧＮＰ	 ws
24	 POB	 20	 国家	 n
25	 ADV	 26	 尚	 d
26	 VOB	 19	 低	 a
27	 ATT	 28	 ８．２	 m
28	 ATT	 29	 个	 q
29	 VOB	 26	 百分点	 n
30	 WP	 6	 。	 wp

由于城市化进程滞后，以城市为载体的第三产业的发展难以展开，又导致了产业结构中第二产业过度扩张与第三产业发展不足的结构畸变。
0	 ADV	 3	 由于	 c
1	 ATT	 2	 城市化	 v
2	 SBV	 3	 进程	 n
3	 SBV	 17	 滞后	 v
4	 WP	 3	 ，	 wp
5	 ADV	 7	 以	 p
6	 POB	 5	 城市	 n
7	 ADV	 12	 为	 v
8	 VOB	 7	 载体	 n
9	 RAD	 7	 的	 u
10	 ATT	 12	 第三产业	 i
11	 RAD	 10	 的	 u
12	 COO	 3	 发展	 v
13	 ADV	 14	 难以	 d
14	 VOB	 12	 展开	 v
15	 WP	 3	 ，	 wp
16	 ADV	 17	 又	 d
17	 HED	 -1	 导致	 v
18	 RAD	 17	 了	 u
19	 ATT	 20	 产业	 n
20	 ATT	 21	 结构	 n
21	 ATT	 22	 中	 nd
22	 ADV	 24	 第二产业	 i
23	 ADV	 24	 过度	 d
24	 VOB	 17	 扩张	 v
25	 ADV	 31	 与	 p
26	 SBV	 27	 第三产业	 i
27	 ATT	 30	 发展	 v
28	 CMP	 27	 不足	 a
29	 RAD	 27	 的	 u
30	 POB	 25	 结构	 n
31	 VOB	 24	 畸变	 v
32	 WP	 17	 。	 wp

第三，改革开放以来中国区域经济发展的不平衡具有一定的必然性和不可避免性。
0	 ADV	 8	 第三	 m
1	 WP	 0	 ，	 wp
2	 ADV	 4	 改革	 v
3	 COO	 2	 开放	 v
4	 ADV	 8	 以来	 nd
5	 ATT	 6	 中国	 ns
6	 ATT	 7	 区域	 n
7	 SBV	 8	 经济	 n
8	 SBV	 12	 发展	 v
9	 RAD	 8	 的	 u
10	 ADV	 11	 不	 d
11	 ADV	 12	 平衡	 a
12	 HED	 -1	 具有	 v
13	 ATT	 15	 一定	 b
14	 RAD	 13	 的	 u
15	 VOB	 12	 必然性	 n
16	 LAD	 18	 和	 c
17	 ATT	 18	 不可避免	 i
18	 COO	 15	 性	 n
19	 WP	 12	 。	 wp

为此，国家在近中期内通过调整投资布局、提高农产品价格、财政转移支付等政策。
0	 ADV	 6	 为此	 d
1	 WP	 0	 ，	 wp
2	 SBV	 6	 国家	 n
3	 ADV	 6	 在	 p
4	 ATT	 5	 近中期	 j
5	 POB	 3	 内	 nd
6	 HED	 -1	 通过	 p
7	 POB	 6	 调整	 v
8	 ATT	 19	 投资	 v
9	 VOB	 8	 布局	 n
10	 WP	 11	 、	 wp
11	 COO	 8	 提高	 v
12	 ATT	 13	 农产品	 n
13	 VOB	 11	 价格	 n
14	 WP	 16	 、	 wp
15	 SBV	 16	 财政	 n
16	 COO	 8	 转移	 v
17	 COO	 16	 支付	 v
18	 RAD	 8	 等	 u
19	 VOB	 7	 政策	 n
20	 WP	 6	 。	 wp

采取适度的区域倾斜政策和梯度发展战略是必要的。
0	 SBV	 10	 采取	 v
1	 ATT	 3	 适度	 a
2	 RAD	 1	 的	 u
3	 VOB	 0	 区域	 n
4	 COO	 0	 倾斜	 v
5	 VOB	 4	 政策	 n
6	 LAD	 9	 和	 c
7	 SBV	 8	 梯度	 n
8	 ATT	 9	 发展	 v
9	 COO	 5	 战略	 n
10	 HED	 -1	 是	 v
11	 VOB	 10	 必要	 a
12	 RAD	 11	 的	 u
13	 WP	 10	 。	 wp

因此，农村劳动力的大规模流动很可能成为伴随国家工业化和城市化进程的一种长期现象。
0	 ADV	 9	 因此	 c
1	 WP	 0	 ，	 wp
2	 ATT	 3	 农村	 n
3	 ATT	 6	 劳动力	 n
4	 RAD	 3	 的	 u
5	 ATT	 6	 大规模	 b
6	 SBV	 9	 流动	 v
7	 ADV	 8	 很	 d
8	 ADV	 9	 可能	 v
9	 HED	 -1	 成为	 v
10	 ATT	 20	 伴随	 v
11	 SBV	 12	 国家	 n
12	 VOB	 10	 工业化	 v
13	 LAD	 14	 和	 c
14	 COO	 10	 城市化	 v
15	 VOB	 14	 进程	 n
16	 RAD	 10	 的	 u
17	 ATT	 18	 一	 m
18	 ATT	 20	 种	 q
19	 ATT	 20	 长期	 b
20	 VOB	 9	 现象	 n
21	 WP	 9	 。	 wp

            １．关于城市发展机制与乡镇企业发展战略问题    城市的扩张和乡镇企业的进一步发展，似是今后吸纳农村剩余劳动力的主要出路。
0	 ATT	 10	 １．	 m
1	 ATT	 10	 关于	 p
2	 SBV	 3	 城市	 n
3	 ATT	 4	 发展	 v
4	 ATT	 8	 机制	 n
5	 ADV	 7	 与	 p
6	 POB	 5	 乡镇企业	 n
7	 ATT	 8	 发展	 v
8	 ATT	 9	 战略	 n
9	 POB	 1	 问题	 n
10	 SBV	 17	 城市	 n
11	 RAD	 10	 的	 u
12	 ATT	 17	 扩张	 v
13	 LAD	 14	 和	 c
14	 COO	 12	 乡镇企业	 n
15	 RAD	 12	 的	 u
16	 ADV	 17	 进一步	 b
17	 SBV	 20	 发展	 v
18	 WP	 17	 ，	 wp
19	 ADV	 20	 似	 d
20	 HED	 -1	 是	 v
21	 ATT	 28	 今后	 nt
22	 ATT	 28	 吸纳	 v
23	 ATT	 25	 农村	 n
24	 ATT	 25	 剩余	 v
25	 VOB	 22	 劳动力	 n
26	 RAD	 22	 的	 u
27	 ATT	 28	 主要	 b
28	 VOB	 20	 出路	 n
29	 WP	 20	 。	 wp

为此，在农村剩余劳动力转移继续坚持就地就近转移为主的政策同时，应进一步开放并为异地转移创造条件。
0	 ADV	 19	 为此	 d
1	 WP	 0	 ，	 wp
2	 ADV	 19	 在	 p
3	 ATT	 5	 农村	 n
4	 ATT	 5	 剩余	 v
5	 SBV	 6	 劳动力	 n
6	 ATT	 15	 转移	 v
7	 ADV	 12	 继续	 v
8	 COO	 7	 坚持	 v
9	 ADV	 11	 就地	 d
10	 ADV	 11	 就近	 d
11	 VOB	 8	 转移	 v
12	 ATT	 14	 为主	 v
13	 RAD	 12	 的	 u
14	 VOB	 6	 政策	 n
15	 POB	 2	 同时	 n
16	 WP	 2	 ，	 wp
17	 ADV	 19	 应	 v
18	 ADV	 19	 进一步	 d
19	 HED	 -1	 开放	 v
20	 ADV	 24	 并	 c
21	 ADV	 24	 为	 p
22	 ADV	 23	 异地	 n
23	 POB	 21	 转移	 v
24	 COO	 19	 创造	 v
25	 VOB	 24	 条件	 n
26	 WP	 19	 。	 wp

而城市化发展方针和乡镇企业发展战略，都有必要做出适应性调整。
0	 ADV	 6	 而	 c
1	 ATT	 3	 城市化	 v
2	 VOB	 1	 发展	 v
3	 SBV	 6	 方针	 n
4	 LAD	 5	 和	 c
5	 COO	 3	 乡镇企业	 n
6	 HED	 -1	 发展	 v
7	 VOB	 6	 战略	 n
8	 WP	 6	 ，	 wp
9	 ADV	 10	 都	 d
10	 COO	 6	 有	 v
11	 ADV	 12	 必要	 a
12	 VOB	 10	 做出	 v
13	 FOB	 14	 适应性	 n
14	 VOB	 12	 调整	 v
15	 WP	 6	 。	 wp

            （１）城市发展方针和机制的调整。
0	 WP	 1	 （	 wp
1	 ADV	 9	 １	 m
2	 WP	 1	 ）	 wp
3	 SBV	 4	 城市	 n
4	 SBV	 9	 发展	 v
5	 VOB	 4	 方针	 n
6	 LAD	 7	 和	 c
7	 COO	 5	 机制	 n
8	 RAD	 4	 的	 u
9	 HED	 -1	 调整	 v
10	 WP	 9	 。	 wp

    在大中城市中，应加快城市居民传统福利体制的改革和城市建设投资体制的改革，并在加快改革城市居民食品、住房、医疗、教育等方面的补贴制度的同时，可以小城镇和中小城市率先改革户籍制度，对那些有稳定职业、收入和居住场所的迁移人口允许落户，登记为本地常住户口。
0	 ADV	 5	 在	 p
1	 ATT	 2	 大中城市	 j
2	 POB	 0	 中	 nd
3	 WP	 0	 ，	 wp
4	 ADV	 5	 应	 v
5	 HED	 -1	 加快	 v
6	 ATT	 7	 城市	 n
7	 ATT	 9	 居民	 n
8	 ATT	 9	 传统	 n
9	 ATT	 10	 福利	 n
10	 ATT	 12	 体制	 n
11	 RAD	 10	 的	 u
12	 VOB	 5	 改革	 v
13	 LAD	 14	 和	 c
14	 COO	 12	 城市	 n
15	 COO	 12	 建设	 v
16	 COO	 15	 投资	 v
17	 VOB	 16	 体制	 n
18	 RAD	 15	 的	 u
19	 COO	 12	 改革	 v
20	 WP	 5	 ，	 wp
21	 ADV	 48	 并	 c
22	 ADV	 48	 在	 p
23	 ATT	 40	 加快	 v
24	 ATT	 38	 改革	 v
25	 ATT	 26	 城市	 n
26	 ATT	 27	 居民	 n
27	 ATT	 35	 食品	 n
28	 WP	 29	 、	 wp
29	 COO	 27	 住房	 n
30	 WP	 31	 、	 wp
31	 COO	 27	 医疗	 n
32	 WP	 33	 、	 wp
33	 COO	 27	 教育	 v
34	 RAD	 27	 等	 u
35	 ATT	 38	 方面	 n
36	 RAD	 35	 的	 u
37	 ATT	 38	 补贴	 n
38	 VOB	 23	 制度	 n
39	 RAD	 23	 的	 u
40	 POB	 22	 同时	 n
41	 WP	 22	 ，	 wp
42	 ADV	 48	 可以	 v
43	 ATT	 44	 小	 a
44	 SBV	 48	 城镇	 n
45	 LAD	 46	 和	 c
46	 COO	 44	 中小城市	 j
47	 ADV	 48	 率先	 d
48	 COO	 5	 改革	 v
49	 ATT	 50	 户籍	 n
50	 VOB	 48	 制度	 n
51	 WP	 5	 ，	 wp
52	 ADV	 63	 对	 p
53	 ATT	 56	 那些	 r
54	 ADV	 56	 有	 v
55	 VOB	 54	 稳定	 a
56	 POB	 52	 职业	 n
57	 WP	 58	 、	 wp
58	 COO	 56	 收入	 n
59	 LAD	 61	 和	 c
60	 ATT	 61	 居住	 v
61	 COO	 56	 场所	 n
62	 RAD	 56	 的	 u
63	 ATT	 64	 迁移	 v
64	 SBV	 65	 人口	 n
65	 COO	 5	 允许	 v
66	 VOB	 65	 落户	 v
67	 WP	 5	 ，	 wp
68	 ADV	 71	 登记	 v
69	 ADV	 71	 为	 p
70	 POB	 69	 本地	 r
71	 COO	 5	 常住	 v
72	 VOB	 71	 户口	 n
73	 WP	 5	 。	 wp

    现阶段，城市发展体制的改革应坚持“新城新制、旧城改制”的政策方针。
0	 ADV	 8	 现阶段	 nt
1	 WP	 0	 ，	 wp
2	 SBV	 3	 城市	 n
3	 SBV	 8	 发展	 v
4	 VOB	 3	 体制	 n
5	 RAD	 3	 的	 u
6	 SBV	 8	 改革	 v
7	 ADV	 8	 应	 v
8	 HED	 -1	 坚持	 v
9	 WP	 10	 “	 wp
10	 ATT	 18	 新城新制	 n
11	 WP	 14	 、	 wp
12	 ATT	 13	 旧	 a
13	 SBV	 14	 城	 n
14	 COO	 10	 改制	 v
15	 WP	 10	 ”	 wp
16	 RAD	 10	 的	 u
17	 ATT	 18	 政策	 n
18	 VOB	 8	 方针	 n
19	 WP	 8	 。	 wp

一方面积极借鉴和推行类似深圳、北海、龙港由移民创造的城市经验，尤其注意总结筹集城市建设资金和城市人口的管理经验；另一方面，促使原有城市发展体制改革逐步到位，在一定条件下，停止户口“农转非”办法，并轨转型，逐步完成城市发展机制的转换。
0	 ADV	 2	 一方面	 c
1	 ADV	 2	 积极	 a
2	 HED	 -1	 借鉴	 v
3	 LAD	 4	 和	 c
4	 COO	 2	 推行	 v
5	 ATT	 6	 类似	 a
6	 VOB	 4	 深圳	 ns
7	 WP	 8	 、	 wp
8	 COO	 6	 北海	 ns
9	 WP	 10	 、	 wp
10	 COO	 6	 龙港	 ns
11	 ADV	 13	 由	 p
12	 POB	 11	 移民	 n
13	 ATT	 16	 创造	 v
14	 RAD	 13	 的	 u
15	 ATT	 16	 城市	 n
16	 VOB	 2	 经验	 n
17	 WP	 2	 ，	 wp
18	 ADV	 19	 尤其	 d
19	 COO	 2	 注意	 v
20	 VOB	 19	 总结	 v
21	 ATT	 30	 筹集	 v
22	 ATT	 23	 城市	 n
23	 ATT	 30	 建设	 v
24	 VOB	 23	 资金	 n
25	 LAD	 27	 和	 c
26	 ATT	 27	 城市	 n
27	 COO	 24	 人口	 n
28	 RAD	 23	 的	 u
29	 ATT	 30	 管理	 v
30	 VOB	 20	 经验	 n
31	 WP	 2	 ；	 wp

一方面积极借鉴和推行类似深圳、北海、龙港由移民创造的城市经验，尤其注意总结筹集城市建设资金和城市人口的管理经验；另一方面，促使原有城市发展体制改革逐步到位，在一定条件下，停止户口“农转非”办法，并轨转型，逐步完成城市发展机制的转换。
0	 ADV	 3	 另一方面	 c
1	 WP	 0	 ，	 wp
2	 ADV	 3	 促使	 v
3	 HED	 -1	 原有	 v
4	 SBV	 5	 城市	 n
5	 VOB	 3	 发展	 v
6	 FOB	 7	 体制	 n
7	 SBV	 9	 改革	 v
8	 ADV	 9	 逐步	 d
9	 VOB	 5	 到位	 v
10	 WP	 3	 ，	 wp
11	 ADV	 16	 在	 p
12	 ATT	 13	 一定	 b
13	 ATT	 14	 条件	 n
14	 POB	 11	 下	 nd
15	 WP	 11	 ，	 wp
16	 COO	 3	 停止	 v
17	 VOB	 16	 户口	 n
18	 WP	 19	 “	 wp
19	 ATT	 21	 农转非	 i
20	 WP	 19	 ”	 wp
21	 COO	 17	 办法	 n
22	 WP	 3	 ，	 wp
23	 COO	 3	 并轨	 v
24	 VOB	 23	 转型	 v
25	 WP	 3	 ，	 wp
26	 ADV	 27	 逐步	 d
27	 COO	 3	 完成	 v
28	 SBV	 29	 城市	 n
29	 SBV	 32	 发展	 v
30	 VOB	 29	 机制	 n
31	 RAD	 29	 的	 u
32	 VOB	 27	 转换	 v
33	 WP	 3	 。	 wp

            （２）调整乡镇企业发展战略。
0	 WP	 1	 （	 wp
1	 ADV	 3	 ２	 m
2	 WP	 1	 ）	 wp
3	 HED	 -1	 调整	 v
4	 SBV	 5	 乡镇企业	 n
5	 ATT	 6	 发展	 v
6	 VOB	 3	 战略	 n
7	 WP	 3	 。	 wp

    把乡镇企业的发展与小城镇建设结合起来，作为“九五”时期农村发展非农产业的一个基本原则。
0	 ADV	 8	 把	 p
1	 ATT	 3	 乡镇企业	 n
2	 RAD	 1	 的	 u
3	 POB	 0	 发展	 v
4	 ADV	 8	 与	 c
5	 ATT	 6	 小	 a
6	 FOB	 7	 城镇	 n
7	 POB	 4	 建设	 v
8	 HED	 -1	 结合	 v
9	 CMP	 8	 起来	 v
10	 WP	 8	 ，	 wp
11	 COO	 8	 作为	 p
12	 WP	 13	 “	 wp
13	 ATT	 15	 九五	 m
14	 WP	 13	 ”	 wp
15	 ADV	 17	 时期	 n
16	 SBV	 17	 农村	 n
17	 ATT	 22	 发展	 v
18	 VOB	 17	 非农产业	 n
19	 RAD	 17	 的	 u
20	 ATT	 22	 一个	 m
21	 ATT	 22	 基本	 a
22	 VOB	 11	 原则	 n
23	 WP	 8	 。	 wp

一方面应制定具体政策吸引和推动乡镇企业向小城镇适当集中，扩展其吸纳就业和联带就业的能力；另一方面，应考虑劳动密集型产业和农产品原料加工工业适当向农村扩散。
0	 ADV	 2	 一方面	 c
1	 ADV	 2	 应	 v
2	 HED	 -1	 制定	 v
3	 ATT	 4	 具体	 a
4	 VOB	 2	 政策	 n
5	 VOB	 2	 吸引	 v
6	 LAD	 7	 和	 c
7	 COO	 5	 推动	 v
8	 DBL	 5	 乡镇企业	 n
9	 ADV	 13	 向	 p
10	 ATT	 11	 小	 a
11	 POB	 9	 城镇	 n
12	 ADV	 13	 适当	 a
13	 VOB	 5	 集中	 v
14	 WP	 2	 ，	 wp
15	 COO	 2	 扩展	 v
16	 ATT	 23	 其	 r
17	 ADV	 18	 吸纳	 v
18	 ATT	 23	 就业	 v
19	 LAD	 20	 和	 c
20	 COO	 18	 联带	 v
21	 COO	 20	 就业	 v
22	 RAD	 18	 的	 u
23	 VOB	 15	 能力	 n
24	 WP	 2	 ；	 wp

一方面应制定具体政策吸引和推动乡镇企业向小城镇适当集中，扩展其吸纳就业和联带就业的能力；另一方面，应考虑劳动密集型产业和农产品原料加工工业适当向农村扩散。
0	 ADV	 3	 另一方面	 c
1	 WP	 0	 ，	 wp
2	 ADV	 3	 应	 v
3	 HED	 -1	 考虑	 v
4	 ATT	 5	 劳动密集型	 n
5	 VOB	 3	 产业	 n
6	 LAD	 8	 和	 c
7	 ATT	 8	 农产品	 n
8	 COO	 5	 原料	 n
9	 VOB	 3	 加工	 v
10	 SBV	 14	 工业	 n
11	 ADV	 14	 适当	 a
12	 ADV	 14	 向	 p
13	 POB	 12	 农村	 n
14	 VOB	 9	 扩散	 v
15	 WP	 3	 。	 wp

国家应继续加大对中西部乡镇企业支持的力度，鼓励东西互助，提倡东部地区以要素捆绑方式到中西部投资办厂；同时东部地区的乡镇企业应通过股份合作制改造消除社区壁垒，为中西部劳动力的就业创造条件。
0	 SBV	 2	 国家	 n
1	 ADV	 2	 应	 v
2	 HED	 -1	 继续	 v
3	 VOB	 2	 加大	 v
4	 ADV	 7	 对	 p
5	 ATT	 6	 中西部	 nd
6	 POB	 4	 乡镇企业	 n
7	 ATT	 9	 支持	 v
8	 RAD	 7	 的	 u
9	 VOB	 3	 力度	 n
10	 WP	 3	 ，	 wp
11	 COO	 3	 鼓励	 v
12	 DBL	 11	 东西	 n
13	 VOB	 11	 互助	 v
14	 WP	 3	 ，	 wp
15	 COO	 3	 提倡	 v
16	 ATT	 17	 东部	 nd
17	 VOB	 15	 地区	 n
18	 ADV	 22	 以	 p
19	 SBV	 20	 要素	 n
20	 ATT	 21	 捆绑	 v
21	 POB	 18	 方式	 n
22	 ADV	 24	 到	 v
23	 POB	 22	 中西部	 nd
24	 COO	 15	 投资	 v
25	 COO	 24	 办厂	 v
26	 WP	 3	 ；	 wp

国家应继续加大对中西部乡镇企业支持的力度，鼓励东西互助，提倡东部地区以要素捆绑方式到中西部投资办厂；同时东部地区的乡镇企业应通过股份合作制改造消除社区壁垒，为中西部劳动力的就业创造条件。
0	 ADV	 9	 同时	 c
1	 ATT	 2	 东部	 nd
2	 ATT	 4	 地区	 n
3	 RAD	 2	 的	 u
4	 SBV	 8	 乡镇企业	 n
5	 ADV	 8	 应	 v
6	 ADV	 8	 通过	 p
7	 POB	 6	 股份合作制	 n
8	 SBV	 9	 改造	 v
9	 HED	 -1	 消除	 v
10	 ATT	 11	 社区	 n
11	 VOB	 9	 壁垒	 n
12	 WP	 9	 ，	 wp
13	 ADV	 18	 为	 p
14	 ATT	 15	 中西部	 nd
15	 ATT	 17	 劳动力	 n
16	 RAD	 15	 的	 u
17	 POB	 13	 就业	 v
18	 COO	 9	 创造	 v
19	 VOB	 18	 条件	 n
20	 WP	 9	 。	 wp

            ２．关于建立和完善劳动力市场问题    建立城乡统一、公平竞争的劳动力市场，对于充分开发和利用我国最丰富的劳动力资源意义重大。
0	 ADV	 8	 ２．	 m
1	 ADV	 8	 关于	 p
2	 ATT	 7	 建立	 v
3	 LAD	 4	 和	 c
4	 COO	 2	 完善	 v
5	 ATT	 6	 劳动力	 n
6	 VOB	 2	 市场	 n
7	 POB	 1	 问题	 n
8	 HED	 -1	 建立	 v
9	 SBV	 10	 城乡	 n
10	 ATT	 16	 统一	 a
11	 WP	 13	 、	 wp
12	 ATT	 13	 公平	 a
13	 COO	 10	 竞争	 v
14	 RAD	 10	 的	 u
15	 ATT	 16	 劳动力	 n
16	 VOB	 8	 市场	 n
17	 WP	 8	 ，	 wp
18	 ADV	 30	 对于	 p
19	 ADV	 20	 充分	 a
20	 POB	 18	 开发	 v
21	 LAD	 22	 和	 c
22	 COO	 20	 利用	 v
23	 ATT	 28	 我国	 n
24	 ADV	 25	 最	 d
25	 ATT	 28	 丰富	 a
26	 RAD	 25	 的	 u
27	 ATT	 28	 劳动力	 n
28	 VOB	 20	 资源	 n
29	 SBV	 30	 意义	 n
30	 COO	 8	 重大	 a
31	 WP	 8	 。	 wp

为此，有必要研究如何突出重点、综合配套，加快城市劳动用工制度的改革。
0	 ADV	 4	 为此	 d
1	 WP	 0	 ，	 wp
2	 ADV	 3	 有	 v
3	 ADV	 4	 必要	 a
4	 HED	 -1	 研究	 v
5	 ADV	 6	 如何	 r
6	 VOB	 4	 突出	 v
7	 VOB	 6	 重点	 n
8	 WP	 9	 、	 wp
9	 COO	 6	 综合	 v
10	 COO	 9	 配套	 v
11	 WP	 6	 ，	 wp
12	 COO	 6	 加快	 v
13	 SBV	 18	 城市	 n
14	 ADV	 18	 劳动	 v
15	 ATT	 16	 用工	 v
16	 VOB	 14	 制度	 n
17	 RAD	 14	 的	 u
18	 VOB	 12	 改革	 v
19	 WP	 4	 。	 wp

    （１）消除劳动力市场的分层性，把改革城市人口福利体制、城市企业用工制度和建立社会保障体系结合起来。
0	 WP	 1	 （	 wp
1	 ADV	 3	 １	 m
2	 WP	 1	 ）	 wp
3	 HED	 -1	 消除	 v
4	 ATT	 5	 劳动力	 n
5	 ATT	 7	 市场	 n
6	 RAD	 5	 的	 u
7	 VOB	 3	 分层性	 n
8	 WP	 3	 ，	 wp
9	 ADV	 25	 把	 p
10	 POB	 9	 改革	 v
11	 ATT	 12	 城市	 n
12	 ATT	 13	 人口	 n
13	 ATT	 14	 福利	 n
14	 VOB	 10	 体制	 n
15	 WP	 19	 、	 wp
16	 ATT	 17	 城市	 n
17	 ATT	 19	 企业	 n
18	 ATT	 19	 用工	 v
19	 COO	 10	 制度	 n
20	 LAD	 21	 和	 c
21	 COO	 10	 建立	 v
22	 ATT	 24	 社会	 n
23	 ATT	 24	 保障	 v
24	 VOB	 21	 体系	 n
25	 COO	 3	 结合	 v
26	 CMP	 25	 起来	 v
27	 WP	 3	 。	 wp

建立城乡统一的竞争性劳动力市场。
0	 HED	 -1	 建立	 v
1	 SBV	 2	 城乡	 n
2	 ATT	 6	 统一	 a
3	 RAD	 2	 的	 u
4	 ATT	 5	 竞争性	 n
5	 ATT	 6	 劳动力	 n
6	 VOB	 0	 市场	 n
7	 WP	 0	 。	 wp

    （２）进一步完善已初步形成的劳动力市场功能体系：建立全国统一的劳动力供求信息网络；大力发展和完善民间职业介绍中介机构；建立和发展职业培训网络；进一步制定和完善有关的劳动法规和劳动力市场管理制度。
0	 WP	 1	 （	 wp
1	 ADV	 4	 ２	 m
2	 WP	 1	 ）	 wp
3	 ADV	 4	 进一步	 d
4	 HED	 -1	 完善	 v
5	 ADV	 7	 已	 d
6	 ADV	 7	 初步	 d
7	 ATT	 12	 形成	 v
8	 RAD	 7	 的	 u
9	 ATT	 10	 劳动力	 n
10	 ATT	 11	 市场	 n
11	 ATT	 12	 功能	 n
12	 VOB	 4	 体系	 n
13	 WP	 4	 ：	 wp
14	 COO	 4	 建立	 v
15	 SBV	 16	 全国	 n
16	 ATT	 21	 统一	 a
17	 RAD	 16	 的	 u
18	 SBV	 19	 劳动力	 n
19	 ATT	 20	 供求	 n
20	 ATT	 21	 信息	 n
21	 VOB	 14	 网络	 n
22	 WP	 4	 ；	 wp

